meta,time,timeSinceStart,battery_voltage,main.velocity.requested,main.velocity.actual,main.rpm.requested,main.rpm.actual,main.current.stator,main.current.supply,back.velocity.requested,back.velocity.actual,back.rpm.requested,back.rpm.actual,back.current.stator,back.current.supply,preshooter.velocity.requested,preshooter.velocity.actual,preshooter.rpm.requested,preshooter.rpm.actual,preshooter.current.stator,preshooter.current.supply,hood.requested,hood.position,hood.encoder_is_valid,hood.velocity,navx.heading,turret.requested,turret.position,turret.velocity,turret.power,turret.current,turret.encoder_is_valid,vision.target.found,vision.target.centered,vision.target.xposition,vision.target.xdegrees,vision.target.yposition,vision.target.range
# timestamp = Sat Mar 26 12:09:42 EDT 2022
,0.13469700000000273,0.134697,12.071039,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.119048,0,-22.857143,90.000000,180.000000,0.335404,45.714287,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.1453999999999951,0.145400,12.140146,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.142857,0,-22.857143,90.000000,180.000000,0.447205,45.714287,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.15519600000000366,0.155196,12.096168,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.190476,0,-34.285713,89.990000,180.000000,0.540373,97.142860,0.059999,0.031250,0,0,0,NaN,NaN,NaN,NaN
,0.1653919999999971,0.165392,12.102451,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,6.496999,-0.190476,0,-34.285713,89.990000,180.000000,0.540373,97.142860,0.059999,0.031250,0,0,0,NaN,NaN,NaN,NaN
,0.1746650000000045,0.174665,12.121298,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.190476,0,-51.428570,90.000000,180.000000,0.540373,148.571442,0.059999,0.093750,0,0,0,NaN,NaN,NaN,NaN
,0.1854409999999973,0.185441,12.027061,5667.362133,0.000000,1660.360000,0.000000,0.000000,0.000000,4825.816178,0.000000,1413.813333,0.000000,0.000000,0.000000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.214286,0,-51.428570,90.000000,180.000000,0.652174,148.571442,0.059999,0.093750,0,0,0,NaN,NaN,NaN,NaN
,0.19522500000000775,0.195225,11.493051,5667.362133,0.000000,1660.360000,0.000000,0.000000,0.000000,4825.816178,0.000000,1413.813333,0.000000,0.000000,0.000000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.214286,0,-51.428570,90.000000,180.000000,0.652174,148.571442,0.059999,0.031250,0,0,0,NaN,NaN,NaN,NaN
,0.20468499999999779,0.204685,10.418749,5667.362133,27.000000,1660.360000,7.910156,0.000000,0.000000,4825.816178,0.000000,1413.813333,0.000000,0.910000,0.100000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.238095,0,-51.428570,90.000000,180.000000,0.745342,148.571442,0.059999,0.031250,0,0,0,NaN,NaN,NaN,NaN
,0.2154519999999991,0.215452,10.695177,5667.362133,27.000000,1660.360000,7.910156,0.000000,0.000000,4825.816178,0.000000,1413.813333,0.000000,0.910000,0.100000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.238095,0,-57.142857,90.000000,180.000000,0.745342,194.285736,0.059999,0.031250,0,0,0,NaN,NaN,NaN,NaN
,0.22534600000000182,0.225346,11.254317,5667.362133,27.000000,1660.360000,7.910156,0.000000,0.000000,4825.816178,0.000000,1413.813333,0.000000,0.910000,0.100000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-57.142857,90.000000,180.000000,0.838510,194.285736,0.059999,0.031250,0,0,0,NaN,NaN,NaN,NaN
,0.23527400000000398,0.235274,10.732872,5667.362133,27.000000,1660.360000,7.910156,0.000000,0.000000,4825.816178,0.000000,1413.813333,0.000000,0.910000,0.100000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-62.857143,90.000000,180.000000,0.838510,234.285736,0.059999,0.031250,0,0,0,NaN,NaN,NaN,NaN
,0.24517400000000578,0.245174,10.437596,5667.362133,248.000000,1660.360000,72.656250,60.560000,44.910000,4825.816178,173.000000,1413.813333,50.683594,96.330000,61.520000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-62.857143,89.990000,180.000000,0.913044,234.285736,0.059999,0.031250,0,0,0,NaN,NaN,NaN,NaN
,0.2550630000000069,0.255063,10.280534,5667.362133,248.000000,1660.360000,72.656250,60.560000,44.910000,4825.816178,173.000000,1413.813333,50.683594,96.330000,61.520000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-62.857143,89.990000,180.000000,0.913044,234.285736,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.2647750000000002,0.264775,10.626070,5667.362133,248.000000,1660.360000,72.656250,60.560000,44.910000,4825.816178,173.000000,1413.813333,50.683594,96.330000,61.520000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-62.857143,89.990000,180.000000,0.987578,234.285736,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.2755279999999942,0.275528,10.469009,5667.362133,441.000000,1660.360000,129.199219,164.610000,162.800000,4825.816178,584.000000,1413.813333,171.093750,96.330000,61.520000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-62.857143,89.990000,180.000000,0.987578,268.571442,0.059999,0.093750,0,0,0,NaN,NaN,NaN,NaN
,0.28598700000000576,0.285987,11.009301,5667.362133,441.000000,1660.360000,129.199219,164.610000,162.800000,4825.816178,584.000000,1413.813333,171.093750,96.330000,61.520000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-62.857143,89.990000,180.000000,1.043479,268.571442,0.059999,0.093750,0,0,0,NaN,NaN,NaN,NaN
,0.29579999999999984,0.295800,9.941281,5667.362133,441.000000,1660.360000,129.199219,164.610000,162.800000,4825.816178,584.000000,1413.813333,171.093750,96.330000,61.520000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-62.857143,90.000000,180.000000,1.099380,297.142883,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.3057330000000036,0.305733,10.607223,5667.362133,957.000000,1660.360000,280.371094,164.610000,162.800000,4825.816178,881.000000,1413.813333,258.105469,141.720000,93.290000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-62.857143,90.000000,180.000000,1.099380,297.142883,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.31569100000000105,0.315691,10.054365,5667.362133,957.000000,1660.360000,280.371094,164.610000,162.800000,4825.816178,881.000000,1413.813333,258.105469,141.720000,93.290000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-62.857143,90.000000,180.000000,1.099380,297.142883,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.3265430000000009,0.326543,10.236557,5667.362133,957.000000,1660.360000,280.371094,164.610000,162.800000,4825.816178,881.000000,1413.813333,258.105469,141.720000,93.290000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-62.857143,89.990000,180.000000,1.155280,297.142883,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.33739599999999825,0.337396,9.897304,5667.362133,1228.000000,1660.360000,359.765625,168.210000,168.040000,4825.816178,1499.000000,1413.813333,439.160156,141.720000,93.290000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-51.428574,89.990000,180.000000,1.211181,314.285736,0.059999,0.093750,0,0,0,NaN,NaN,NaN,NaN
,0.3471760000000046,0.347176,9.828197,5667.362133,1228.000000,1660.360000,359.765625,168.210000,168.040000,4825.816178,1499.000000,1413.813333,439.160156,141.720000,93.290000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-51.428574,89.990000,180.000000,1.211181,314.285736,0.059999,0.093750,0,0,0,NaN,NaN,NaN,NaN
,0.35686300000000415,0.356863,10.035518,5667.362133,1228.000000,1660.360000,359.765625,168.210000,168.040000,4825.816178,1499.000000,1413.813333,439.160156,134.320000,79.600000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-51.428574,89.980000,180.000000,1.248448,314.285736,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.3671279999999939,0.367128,9.470096,5667.362133,1741.000000,1660.360000,510.058594,168.210000,168.040000,4825.816178,1827.000000,1413.813333,535.253906,134.320000,79.600000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-51.428574,90.010000,180.000000,1.248448,314.285736,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.3769269999999949,0.376927,9.111995,5667.362133,1741.000000,1660.360000,510.058594,168.210000,168.040000,4825.816178,1827.000000,1413.813333,535.253906,134.320000,79.600000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-40.000000,90.010000,180.000000,1.285715,297.142883,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.3868630000000053,0.386863,9.853326,5667.362133,1741.000000,1660.360000,510.058594,167.490000,167.330000,4825.816178,1827.000000,1413.813333,535.253906,134.320000,79.600000,-1.000000,-0.000000,-1.000000,-0.000000,0.000000,-1.000000,0.000000,-0.261905,0,-40.000000,90.060000,180.000000,1.285715,297.142883,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.3967449999999957,0.396745,9.294187,5667.362133,1992.000000,1660.360000,583.593750,167.490000,167.330000,4825.816178,2582.000000,1413.813333,756.445313,92.200000,47.760000,-1.000000,5.714286,-1.000000,5.714286,0.000000,-1.000000,0.000000,-0.261905,0,-28.571430,90.130000,180.000000,1.341615,268.571472,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.40738199999999836,0.407382,9.790502,5667.362133,1992.000000,1660.360000,583.593750,167.490000,167.330000,4825.816178,2582.000000,1413.813333,756.445313,92.200000,47.760000,-1.000000,5.714286,-1.000000,5.714286,0.000000,-1.000000,0.000000,-0.261905,0,-28.571430,90.130000,180.000000,1.341615,268.571472,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.41737899999999684,0.417379,9.715112,5667.362133,1992.000000,1660.360000,583.593750,167.490000,167.330000,4825.816178,2582.000000,1413.813333,756.445313,92.200000,47.760000,-1.000000,5.714286,-1.000000,5.714286,0.000000,-1.000000,0.000000,-0.261905,0,-28.571430,90.200000,180.000000,1.378882,268.571472,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.4275700000000029,0.427570,9.620875,5667.362133,2458.000000,1660.360000,720.117188,165.460000,165.290000,4825.816178,3010.000000,1413.813333,881.835938,92.200000,47.760000,-1.000000,5.714286,-1.000000,5.714286,0.000000,-1.000000,0.000000,-0.261905,0,-28.571430,90.260000,180.000000,1.378882,268.571472,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.4381829999999951,0.438183,9.118277,5667.362133,2458.000000,1660.360000,720.117188,165.460000,165.290000,4825.816178,3010.000000,1413.813333,881.835938,92.200000,47.760000,-1.000000,5.714286,-1.000000,5.714286,0.000000,-1.000000,0.000000,-0.261905,0,-11.428574,90.320000,180.000000,1.416149,234.285736,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.44777899999999704,0.447779,8.923521,5667.362133,2687.000000,1660.360000,787.207031,165.460000,165.290000,4825.816178,3428.000000,1413.813333,1004.296875,42.620000,18.170000,-1.000000,5.714286,-1.000000,5.714286,0.000000,-1.000000,0.000000,-0.261905,0,-11.428574,90.320000,180.000000,1.416149,234.285736,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.4585749999999962,0.458575,8.980063,5667.362133,2687.000000,1660.360000,787.207031,165.460000,165.290000,4825.816178,3428.000000,1413.813333,1004.296875,42.620000,18.170000,-1.000000,5.714286,-1.000000,5.714286,0.000000,-1.000000,0.000000,-0.261905,0,-5.714287,90.400000,180.000000,1.453416,205.714294,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.4690570000000065,0.469057,8.634527,5667.362133,2687.000000,1660.360000,787.207031,165.460000,165.290000,4825.816178,3428.000000,1413.813333,1004.296875,42.620000,18.170000,-1.000000,5.714286,-1.000000,5.714286,0.000000,-1.000000,0.000000,-0.261905,0,-5.714287,90.400000,180.000000,1.453416,205.714294,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.47876200000000324,0.478762,9.331881,5667.362133,2687.000000,1660.360000,787.207031,165.460000,165.290000,4825.816178,3428.000000,1413.813333,1004.296875,42.620000,18.170000,-1.000000,5.714286,-1.000000,5.714286,0.000000,-1.000000,0.000000,-0.261905,0,-5.714287,90.450000,180.000000,1.472050,205.714294,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.48877000000000237,0.488770,9.419836,5667.362133,3101.000000,1660.360000,908.496094,158.870000,158.710000,4825.816178,4130.000000,1413.813333,1209.960938,42.620000,18.170000,-1.000000,5.714286,-1.000000,5.714286,0.000000,-1.000000,0.000000,-0.261905,0,-5.714287,90.450000,180.000000,1.472050,205.714294,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.4994999999999976,0.499500,9.287904,5667.362133,3101.000000,1660.360000,908.496094,158.870000,158.710000,4825.816178,4130.000000,1413.813333,1209.960938,12.210000,4.140000,-1.000000,5.714286,-1.000000,5.714286,0.000000,-1.000000,0.000000,-0.261905,0,-0.000000,90.510000,180.000000,1.490683,182.857147,0.059999,0.093750,0,0,0,NaN,NaN,NaN,NaN
,0.5104630000000014,0.510463,9.055453,5667.362133,3101.000000,1660.360000,908.496094,158.870000,158.710000,4825.816178,4130.000000,1413.813333,1209.960938,12.210000,4.140000,-1.000000,11.428572,-1.000000,11.428572,0.000000,-1.000000,0.000000,-0.261905,0,-0.000000,90.580000,180.000000,1.490683,182.857147,0.059999,0.093750,0,0,0,NaN,NaN,NaN,NaN
,0.5211610000000064,0.521161,8.892108,5667.362133,3311.000000,1660.360000,970.019531,158.870000,158.710000,4825.816178,4459.000000,1413.813333,1306.347656,12.210000,4.140000,-1.000000,17.142857,-1.000000,17.142857,0.000000,-1.000000,0.000000,-0.261905,0,-0.000000,90.620000,180.000000,1.509317,154.285736,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.5311789999999945,0.531179,8.395793,5667.362133,3311.000000,1660.360000,970.019531,158.870000,158.710000,4825.816178,4459.000000,1413.813333,1306.347656,12.210000,4.140000,-1.000000,17.142857,-1.000000,17.142857,0.000000,-1.000000,0.000000,-0.261905,0,-0.000000,90.620000,180.000000,1.509317,154.285736,0.059999,0.062500,0,0,0,NaN,NaN,NaN,NaN
,0.5413840000000079,0.541384,9.105712,5667.362133,3511.000000,1660.360000,1028.613281,148.880000,148.730000,4825.816178,4511.000000,1413.813333,1321.582031,12.210000,4.140000,-1.000000,17.142857,-1.000000,17.142857,0.000000,-1.000000,0.000000,-0.261905,0,-0.000000,90.700000,180.000000,1.527950,154.285736,0.059999,0.093750,0,0,0,NaN,NaN,NaN,NaN
,0.5513849999999962,0.551385,9.005193,5667.362133,3511.000000,1660.360000,1028.613281,148.880000,148.730000,4825.816178,4511.000000,1413.813333,1321.582031,12.210000,4.140000,-1.000000,17.142857,-1.000000,17.142857,0.000000,-1.000000,0.000000,-0.261905,0,-0.000000,90.770000,180.000000,1.527950,154.285736,0.059999,0.093750,0,0,0,NaN,NaN,NaN,NaN
,0.5613170000000025,0.561317,8.785306,5667.362133,3693.000000,1660.360000,1081.933594,148.880000,148.730000,4825.816178,4512.000000,1413.813333,1321.875000,-1.030000,-0.260000,-1.000000,28.571428,-1.000000,28.571428,0.000000,-1.000000,0.000000,-0.261905,1,-0.000000,90.770000,180.000000,1.546584,137.142853,0.057344,0.093750,1,0,0,NaN,NaN,NaN,NaN
,0.5712929999999972,0.571293,8.703634,5667.362133,3693.000000,1660.360000,1081.933594,148.880000,148.730000,4825.816178,4512.000000,1413.813333,1321.875000,-1.030000,-0.260000,-1.000000,28.571428,-1.000000,28.571428,0.000000,-1.000000,0.000000,-0.261905,1,-0.000000,90.840000,180.000000,1.546584,137.142853,0.047273,0.093750,1,0,0,NaN,NaN,NaN,NaN
,0.5811700000000002,0.581170,8.496313,5667.362133,3693.000000,1660.360000,1081.933594,149.950000,148.870000,4825.816178,4512.000000,1413.813333,1321.875000,-1.030000,-0.260000,-1.000000,28.571428,-1.000000,28.571428,0.000000,-1.000000,0.000000,0.000000,1,-0.000000,90.930000,180.000000,270.000000,137.142853,0.047273,0.000000,1,0,0,NaN,NaN,NaN,NaN
,0.5910549999999972,0.591055,9.143407,5667.362133,4064.000000,1660.360000,1190.625000,149.950000,148.870000,4825.816178,4438.000000,1413.813333,1300.195313,-1.030000,-0.260000,-1.000000,28.571428,-1.000000,28.571428,0.000000,-1.000000,0.000000,0.000000,1,-0.000000,90.930000,180.000000,270.000000,137.142853,0.037324,0.000000,1,0,0,NaN,NaN,NaN,NaN
,0.600717000000003,0.600717,8.791589,5667.362133,4064.000000,1660.360000,1190.625000,149.950000,148.870000,4825.816178,4438.000000,1413.813333,1300.195313,-1.030000,-0.260000,-1.000000,28.571428,-1.000000,28.571428,0.000000,-1.000000,0.000000,0.095238,1,-0.000000,91.000000,180.000000,270.000000,114.285706,0.027345,0.312500,1,0,0,NaN,NaN,NaN,NaN
,0.6113749999999953,0.611375,8.471183,5667.362133,4064.000000,1660.360000,1190.625000,149.950000,148.870000,4825.816178,4438.000000,1413.813333,1300.195313,-3.380000,-0.890000,-1.000000,40.000000,-1.000000,40.000000,0.000000,-1.000000,0.000000,0.095238,1,-0.000000,91.080000,180.000000,270.000000,114.285706,0.007294,0.312500,1,0,0,NaN,NaN,NaN,NaN
,0.6212050000000033,0.621205,8.810436,5667.362133,4420.000000,1660.360000,1294.921875,131.520000,116.280000,4825.816178,4408.000000,1413.813333,1291.406250,-3.380000,-0.890000,-1.000000,45.714287,-1.000000,45.714287,0.000000,-1.000000,0.000000,0.357143,1,45.714287,91.080000,180.000000,269.981354,91.428558,-0.002686,0.093750,1,0,0,NaN,NaN,NaN,NaN
,0.6312769999999972,0.631277,8.515160,5667.362133,4420.000000,1660.360000,1294.921875,131.520000,116.280000,4825.816178,4408.000000,1413.813333,1291.406250,-3.380000,-0.890000,-1.000000,45.714287,-1.000000,45.714287,0.000000,-1.000000,0.000000,0.357143,1,45.714287,91.160000,180.000000,269.981354,91.428558,-0.002686,0.093750,1,0,0,NaN,NaN,NaN,NaN
,0.6417919999999953,0.641792,8.785306,5667.362133,4620.000000,1660.360000,1353.515625,131.520000,116.280000,4825.816178,4408.000000,1413.813333,1291.406250,-3.380000,-0.890000,-1.000000,45.714287,-1.000000,45.714287,0.000000,-1.000000,0.000000,0.761905,1,45.714287,91.220000,180.000000,269.944122,91.428558,-0.022645,0.000000,1,0,0,NaN,NaN,NaN,NaN
,0.6525579999999991,0.652558,8.772741,5667.362133,4620.000000,1660.360000,1353.515625,131.520000,116.280000,4825.816178,4361.000000,1413.813333,1277.636719,0.020000,0.000000,-1.000000,45.714287,-1.000000,45.714287,0.000000,-1.000000,0.000000,0.761905,1,45.714287,91.220000,180.000000,269.944122,91.428558,-0.032624,0.000000,1,0,0,NaN,NaN,NaN,NaN
,0.6632249999999971,0.663225,9.137125,5667.362133,4620.000000,1660.360000,1353.515625,131.520000,116.280000,4825.816178,4361.000000,1413.813333,1277.636719,0.020000,0.000000,-1.000000,45.714287,-1.000000,45.714287,0.000000,-1.000000,0.000000,1.357144,1,188.571442,91.270000,180.000000,269.888214,51.428558,-0.042695,0.000000,1,0,0,NaN,NaN,NaN,NaN
,0.6728269999999981,0.672827,9.413553,5667.362133,4620.000000,1660.360000,1353.515625,131.520000,116.280000,4825.816178,4361.000000,1413.813333,1277.636719,0.020000,0.000000,-1.000000,45.714287,-1.000000,45.714287,0.000000,-1.000000,0.000000,1.357144,1,188.571442,91.320000,180.000000,269.888214,51.428558,-0.052675,0.000000,1,0,0,NaN,NaN,NaN,NaN
,0.6834589999999992,0.683459,9.689982,5667.362133,5079.000000,1660.360000,1487.988281,76.330000,52.820000,4825.816178,4318.000000,1413.813333,1265.039063,0.020000,0.000000,-1.000000,40.000000,-1.000000,40.000000,0.000000,-1.000000,0.000000,2.047619,1,428.571442,91.360000,180.000000,269.776428,-0.000000,-0.062624,0.000000,1,0,0,NaN,NaN,NaN,NaN
,0.6942350000000062,0.694235,9.941281,5667.362133,5079.000000,1660.360000,1487.988281,76.330000,52.820000,4825.816178,4318.000000,1413.813333,1265.039063,0.020000,0.000000,-1.000000,40.000000,-1.000000,40.000000,0.000000,-1.000000,0.000000,2.047619,1,428.571442,91.360000,180.000000,269.776428,-0.000000,-0.072695,0.000000,1,0,0,NaN,NaN,NaN,NaN
,0.703873999999999,0.703874,10.142320,5667.362133,5079.000000,1660.360000,1487.988281,76.330000,52.820000,4825.816178,4318.000000,1413.813333,1265.039063,4.290000,1.190000,-1.000000,40.000000,-1.000000,40.000000,0.000000,-1.000000,0.000000,2.714284,1,428.571442,91.380000,180.000000,269.646027,-0.000000,-0.082644,0.000000,1,0,0,NaN,NaN,NaN,NaN
